id
23576
1251
17050
2860
6045
3094
2157
1503
4083
13
3597
6817
4101
430
2214
4559
13344
8010
37
1129
1294
12071
4045
3342
1155
18437
3718
16612
4603
3045
43
5416
19005
4485
4630
4098
1290
13879
3390
100
6053
7528
15800
21268
16618
5142
18814
7104
2677
10004
7894
5143
4302
4016
1038
2425
1856
4718
89
3009
21326
772
7124
270
17691
11777
4564
4784
1335
3189
4322
3587
1760
4395
5750
6413
4899
8602
1498
340
1728
2269
2740
4571
3190
1543
15451
512
4461
5156
3031
3704
8732
586
9720
5159
7564
2145
2910
690
12095
1445
4547
724
2390
1272
3391
3899
1310
4576
83
4645
2641
6426
19728
6069
14556
14560
15729
3784
4650
1158
4503
2393
13717
3216
881
4653
2082
7725
7784
7127
664
4244
16081
10215
5174
226
16246
4659
4661
10012
6107
3328
4662
4307
1352
10139
448
4664
6698
3181
5178
2606
4669
21471
398
5181
2884
6585
7539
2432
24081
17757
4154
5774
1375
1413
5123
5182
17635
1122
88
2901
4861
2790
5882
4674
766
8367
4919
4001
3153
6219
2334
3929
615
5134
886
4677
2102
3184
1053
1169
15216
18912
21359
4534
3612
250
1071
4683
10204
4156
18001
2303
4685
982
15
1082
5782
4080
4930
2104
431
2464
779
4243
5085
463
6562
676
9534
5195
6794
1960
844
969
4605
3916
2041
2358
8185
838
4247
4924
4941
21138
2531
1138
817
973
5245
4550
7689
349
1047
3992
13832
11900
4231
9131
2902
2557
8056
3994
8444
1295
3560
7738
979
14035
999
525
928
2534
4233
24077
7895
893
2861
2546
6003
7703
8352
3230
19381
16640
4093
896
6490
962
81
705
3605
2645
753
4716
14506
990
2162
4235
8427
13763
912
5218
18436
3532
4719
6758
4968
7870
917
8452
12142
229
12151
5735
3969
4728
1309
7148
6473
935
9917
15038
4729
1267
4731
1693
3960
4205
18522
5228
4063
632
4737
4979
7000
993
1058
4242
4742
1164
5509
1066
4747
4262
345
4099
7465
4987
2193
6300
8606
9592
6931
5243
9206
5818
1346
3277
5248
5250
1105
1686
3610
5253
5252
7673
5230
4993
1154
3276
4775
4768
11369
4777
10363
10374
5264
4886
7844
5526
21163
4088
3006
4788
1243
9557
373
5007
15725
5009
4688
2523
5530
5010
4820
5013
3439
4642
6782
5018
3295
13849
12161
4810
5537
17574
1286
8422
129
4937
7675
20372
471
5029
5202
5435
5025
19877
5147
5544
3219
8131
21145
3170
4767
1440
