id
2860
20597
21702
5660
1155
43
23936
4016
4718
17691
2917
4461
17120
1445
3076
4971
1145
16081
10139
5178
2464
4231
15717
1295
1532
15889
15753
532
21244
23452
5530
6901
21809
6782
672
3119
10752
18056
1902
24990
23866
13328
22597
13788
18110
2541
3381
12886
3078
500
542
11705
25006
1511
20422
10753
5606
25141
6465
15309
2843
5466
616
5518
7831
2602
17108
4908
1784
14648
18039
1098
22506
2581
19958
13437
15972
2597
19288
4314
22366
3784
2140
8000
18057
10612
4357
2505
602
2259
1810
13579
4465
22665
1801
450
3626
23279
9502
19629
16014
7502
15491
5877
9904
12660
454
4270
3630
2123
20177
19196
2036
410
6645
5230
24306
14627
1008
15838
5080
7320
5036
7763
21163
6723
4955
18951
3934
15644
1691
8597
10290
24793
287
488
1289
6073
19728
15913
21556
20189
13938
15662
8940
3303
7021
3377
15064
21123
4926
1352
10839
1326
18427
19075
2195
5079
1640
5086
15899
3439
22810
17809
22628
486
15361
10850
20996
6888
1043
9396
719
8704
2196
14895
16366
12347
7618
4139
21654
2188
18647
288
2459
982
2606
4933
841
3488
1738
6845
1881
1595
23464
7512
25163
4764
624
23345
660
10130
21901
17110
20569
2995
14104
3556
3511
666
9106
4558
8745
521
5156
18070
3483
15737
9974
4822
18597
23492
1361
23762
1809
10068
6528
8039
2282
18091
25155
60
1305
3372
833
1531
6194
1104
1664
20641
5848
7647
4186
23773
6822
735
2073
9218
507
16231
1621
6999
606
5968
6506
25138
23337
6655
5709
8968
2375
2167
25166
11290
23333
4784
3535
7958
3664
8787
2830
11258
22345
685
24197
5713
1152
4500
9702
18074
13003
14506
3624
17049
2071
3435
15207
2827
8172
5499
3380
7940
8821
3742
7541
8588
6043
3919
3221
22578
14422
10742
1180
3366
25170
6885
2789
244
15760
882
10231
1475
13585
24138
3295
3622
16839
10281
4173
10283
23330
22989
1515
22010
10965
12136
6827
24387
11991
3609
15038
6313
501
12351
20806
3538
13713
16979
11311
955
8897
24981
9177
6664
6134
2630
4194
7299
15349
8473
10107
7566
2702
22321
25131
15499
721
12598
9171
3879
1928
1168
3812
19232
23577
12931
18488
9584
24401
1462
2172
11524
15219
24807
21138
485
11288
18961
11837
3429
8970
1208
16238
13060
4818
8127
4082
4438
2234
1201
20946
13570
7351
23202
1426
23822
513
16449
23203
12766
7720
77
3642
22270
5381
19106
24078
19490
23086
15336
20902
2288
2062
22878
5153
191
1543
14322
5969
8433
22618
12367
4204
19027
16354
3712
18790
5402
14372
2090
5649
2562
164
80
7234
9241
4676
228
14515
1102
1351
1409
1242
14535
21500
1364
1405
1459
1410
5254
1170
808
17954
894
952
14037
1383
495
751
2647
1387
364
21
5165
16861
1342
626
526
964
422
1303
750
1537
2641
10655
1985
2059
2251
2337
1654
2095
2841
5297
7862
1641
2476
24485
2957
3109
24493
4998
8807
2833
10723
2904
2937
2358
376
2821
9244
3186
1914
23
2175
3001
3010
2882
2708
9117
1221
2828
21378
16225
237
3178
9952
25185
586
4058
23259
15
2993
2985
8389
10561
797
589
25040
183
3803
45
16977
1577
1638
24995
3224
7024
1173
4040
3596
1340
4646
9019
9360
17336
4887
4642
200
2953
394
2060
1283
19145
947
3390
4820
23065
1873
24668
2104
2534
3447
895
9682
2165
17815
33
3527
4603
5758
3913
3358
9623
18166
3385
3230
2649
3800
4289
11844
9742
5966
24997
1540
2383
5202
2558
4785
6327
784
2263
6016
19521
3368
303
6636
4677
2040
2956
20586
5146
1998
3453
778
7230
744
6891
7056
6024
3290
3523
18250
5960
6294
18273
6582
6571
5613
5115
2235
3554
443
25039
58
5524
1450
9604
3265
6756
2665
16281
4227
14035
2486
614
7133
6969
100
1210
7260
3581
25188
7506
14981
7756
1618
591
7551
5235
3726
1022
2731
316
7188
16089
12662
3467
7328
5776
7943
15901
19297
7679
23328
5766
18677
75
2583
190
7571
18725
21214
7680
1976
692
14027
2713
6478
18908
2680
8355
19119
8330
6633
8437
24544
23669
20320
8580
15553
9917
2499
24317
355
8550
9091
12937
4198
17757
1941
8613
9838
5144
9611
20652
9761
8257
1906
1396
17558
1288
10526
8030
10665
23364
4812
10678
10064
14378
1403
21292
10590
773
3621
20448
23966
10653
9810
7954
10122
22615
9229
255
3636
4406
4480
967
635
6491
15357
260
24514
1877
3808
9662
17654
17635
7913
12586
10082
12754
1606
7901
9215
3921
7784
24570
8679
3201
6784
13079
16352
11023
12374
22273
159
5058
20565
12501
3569
13756
24572
25000
7733
7226
8419
14560
7576
14162
11044
9013
5415
24717
18508
4873
5261
8339
7020
4585
5738
7450
3835
13360
3529
11999
8867
1000
23714
2017
7408
14816
7026
8427
126
1904
12672
8310
554
870
25096
451
19022
578
17005
9741
14047
11077
135
16378
12513
23382
2687
23418
8532
1665
3382
15003
15018
4153
11327
22316
25002
15069
2574
7874
8302
14957
17167
6630
15098
15216
12560
17325
18397
13021
6065
2618
17274
12262
18369
231
1963
12092
18452
11679
7895
15396
10892
18067
17934
25191
17964
25192
11241
15526
365
215
13509
18209
20119
3455
16356
22175
7971
23461
7313
3402
7475
19306
4283
3432
838
9344
14808
24624
20103
1097
16362
7938
14586
25193
20459
8080
12718
7650
10208
19970
20099
19199
2197
19323
19940
18010
1830
13548
24509
3228
20326
9919
9571
24657
1758
16432
21970
10710
8828
17592
5957
19562
2097
22662
8452
14988
3434
21629
17199
17194
21711
4927
5965
13824
4892
17957
1776
21767
351
4070
1558
21239
413
15593
17507
20993
1783
14504
22806
5340
1601
12704
25135
14441
10598
25020
20327
13169
19742
13884
6052
3199
1686
14498
24223
23134
201
12031
18213
7752
12074
16282
22954
24144
20962
20424
4027
978
10163
7847
8374
15139
1218
8973
3629
4247
16739
8134
15451
4426
2514
22355
24684
24262
2421
24686
503
20662
4030
4938
1276
17399
5436
